image,index,method,rep,n_dets,total_ms,n_windows,selected,consistent_with_rep0,global_ms,local_ms,merge_ms
0000026_02000_d_0000028.jpg,17,F1280,1,12,26.86950001225341,0,[],True,,,
0000026_02000_d_0000028.jpg,17,DensK1,1,12,32.20339999825228,1,[2],True,15.637999997125007,16.253299996606074,0.31210000452119857
0000026_02000_d_0000028.jpg,17,UnifAll,1,18,102.80399999464862,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000026_02000_d_0000028.jpg,17,SAHI640,1,17,211.55930000531953,-1,[],True,,,
0000026_02000_d_0000028.jpg,17,F640,2,11,16.12849999219179,0,[],True,,,
0000026_02000_d_0000028.jpg,17,F1280,2,12,29.28240000619553,0,[],True,,,
0000026_02000_d_0000028.jpg,17,DensK1,2,12,28.46680000948254,1,[2],True,14.34270000027027,13.815600002999417,0.3085000062128529
0000026_02000_d_0000028.jpg,17,UnifAll,2,18,106.3951999967685,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000026_02000_d_0000028.jpg,17,SAHI640,2,17,224.4012000010116,-1,[],True,,,
0000196_04512_d_0000144.jpg,18,F640,0,26,14.3516000098316,0,[],,,,
0000196_04512_d_0000144.jpg,18,F1280,0,44,33.89150000293739,0,[],,,,
0000196_04512_d_0000144.jpg,18,DensK1,0,51,38.82200000225566,1,[5],,17.673199996352196,19.467200007056817,1.6815999988466501
0000196_04512_d_0000144.jpg,18,UnifAll,0,65,152.42440000292845,8,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,
0000196_04512_d_0000144.jpg,18,SAHI640,0,62,412.19590000400785,-1,[],,,,
0000196_04512_d_0000144.jpg,18,F640,1,26,16.08450000640005,0,[],True,,,
0000196_04512_d_0000144.jpg,18,F1280,1,44,30.34789999946952,0,[],True,,,
0000196_04512_d_0000144.jpg,18,DensK1,1,51,39.70090000075288,1,[5],True,19.82230000430718,18.75770000333432,1.1208999931113794
0000196_04512_d_0000144.jpg,18,UnifAll,1,65,127.42299999808893,8,"[0, 1, 2, 3, 4, 5, 6, 7]",True,,,
0000196_04512_d_0000144.jpg,18,SAHI640,1,62,385.6515999941621,-1,[],True,,,
0000196_04512_d_0000144.jpg,18,F640,2,26,17.836600003647618,0,[],True,,,
0000196_04512_d_0000144.jpg,18,F1280,2,44,32.932200003415346,0,[],True,,,
0000196_04512_d_0000144.jpg,18,DensK1,2,51,51.43639999732841,1,[5],True,25.75010000145994,24.547199995140545,1.1391000007279217
0000196_04512_d_0000144.jpg,18,UnifAll,2,65,191.5956000011647,8,"[0, 1, 2, 3, 4, 5, 6, 7]",True,,,
0000196_04512_d_0000144.jpg,18,SAHI640,2,62,519.6863000019221,-1,[],True,,,
0000026_01500_d_0000027.jpg,19,F640,0,12,21.888000002945773,0,[],,,,
0000026_01500_d_0000027.jpg,19,F1280,0,12,37.24299999885261,0,[],,,,
0000026_01500_d_0000027.jpg,19,DensK1,0,14,30.446099990513176,1,[1],,16.771199996583164,13.342399994144216,0.3324999997857958
0000026_01500_d_0000027.jpg,19,UnifAll,0,19,144.97350000601728,6,"[0, 1, 2, 3, 4, 5]",,,,
0000026_01500_d_0000027.jpg,19,SAHI640,0,13,221.9727000046987,-1,[],,,,
0000026_01500_d_0000027.jpg,19,F640,1,12,19.788000005064532,0,[],True,,,
0000026_01500_d_0000027.jpg,19,F1280,1,12,34.791099998983555,0,[],True,,,
0000026_01500_d_0000027.jpg,19,DensK1,1,14,32.60079999745358,1,[1],True,14.639399989391677,17.624600004637614,0.33680000342428684
0000026_01500_d_0000027.jpg,19,UnifAll,1,19,108.23409998556599,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000026_01500_d_0000027.jpg,19,SAHI640,1,13,171.57350000343286,-1,[],True,,,
0000026_01500_d_0000027.jpg,19,F640,2,12,14.740300000994466,0,[],True,,,
0000026_01500_d_0000027.jpg,19,F1280,2,12,30.174999992595986,0,[],True,,,
0000026_01500_d_0000027.jpg,19,DensK1,2,14,39.79319999052677,1,[1],True,18.70539999799803,20.75870000408031,0.3290999884484336
0000026_01500_d_0000027.jpg,19,UnifAll,2,19,109.91939999803435,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000026_01500_d_0000027.jpg,19,SAHI640,2,13,195.55200000468176,-1,[],True,,,
0000026_04000_d_0000032.jpg,20,F640,0,14,22.522899991599843,0,[],,,,
0000026_04000_d_0000032.jpg,20,F1280,0,16,28.100600000470877,0,[],,,,
0000026_04000_d_0000032.jpg,20,DensK1,0,14,47.37909999676049,1,[5],,25.68220000830479,21.34490000025835,0.351999988197349
0000026_04000_d_0000032.jpg,20,UnifAll,0,20,112.04629999701865,6,"[0, 1, 2, 3, 4, 5]",,,,
0000026_04000_d_0000032.jpg,20,SAHI640,0,15,172.7077000105055,-1,[],,,,
0000026_04000_d_0000032.jpg,20,F640,1,14,17.970100001548417,0,[],True,,,
0000026_04000_d_0000032.jpg,20,F1280,1,16,27.588500001002103,0,[],True,,,
0000026_04000_d_0000032.jpg,20,DensK1,1,14,28.54289999231696,1,[5],True,14.643199989222921,13.55139999941457,0.34830000367946923
0000026_04000_d_0000032.jpg,20,UnifAll,1,20,94.24659999785945,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000026_04000_d_0000032.jpg,20,SAHI640,1,15,180.8615999907488,-1,[],True,,,
0000026_04000_d_0000032.jpg,20,F640,2,14,14.814299996942282,0,[],True,,,
0000026_04000_d_0000032.jpg,20,F1280,2,16,28.466999996453524,0,[],True,,,
0000026_04000_d_0000032.jpg,20,DensK1,2,14,35.40320000320207,1,[5],True,16.90719999896828,17.81950000440702,0.676499999826774
0000026_04000_d_0000032.jpg,20,UnifAll,2,20,122.89260000397917,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000026_04000_d_0000032.jpg,20,SAHI640,2,15,179.93330000899732,-1,[],True,,,
0000253_00001_d_0000001.jpg,21,F640,0,106,20.748499999172054,0,[],,,,
0000253_00001_d_0000001.jpg,21,F1280,0,110,31.85220000159461,0,[],,,,
0000253_00001_d_0000001.jpg,21,DensK1,0,122,34.69280000717845,1,[0],,17.802500005927868,13.729799989960156,3.1605000112904236
0000253_00001_d_0000001.jpg,21,UnifAll,0,125,52.94760000833776,2,"[0, 1]",,,,
0000253_00001_d_0000001.jpg,21,SAHI640,0,121,163.66890000062995,-1,[],,,,
0000253_00001_d_0000001.jpg,21,F640,1,106,21.798400004627183,0,[],True,,,
0000253_00001_d_0000001.jpg,21,F1280,1,110,29.975499986903742,0,[],True,,,
0000253_00001_d_0000001.jpg,21,DensK1,1,122,34.321200000704266,1,[0],True,14.827400009380654,16.4533999923151,3.040399999008514
0000253_00001_d_0000001.jpg,21,UnifAll,1,125,53.926499997032806,2,"[0, 1]",True,,,
0000253_00001_d_0000001.jpg,21,SAHI640,1,121,161.85679999762215,-1,[],True,,,
0000253_00001_d_0000001.jpg,21,F640,2,106,21.4101000019582,0,[],True,,,
0000253_00001_d_0000001.jpg,21,F1280,2,110,32.4154000118142,0,[],True,,,
0000253_00001_d_0000001.jpg,21,DensK1,2,122,33.046299999114126,1,[0],True,14.882999996189028,15.345499996328726,2.8178000065963715
0000253_00001_d_0000001.jpg,21,UnifAll,2,125,52.488600005744956,2,"[0, 1]",True,,,
0000253_00001_d_0000001.jpg,21,SAHI640,2,121,164.3952000013087,-1,[],True,,,
0000086_01084_d_0000003.jpg,22,F640,0,74,20.071599996299483,0,[],,,,
0000086_01084_d_0000003.jpg,22,F1280,0,102,35.47689999686554,0,[],,,,
0000086_01084_d_0000003.jpg,22,DensK1,0,95,39.586099999723956,1,[0],,19.522800008417107,17.82539999112487,2.2379000001819804
0000086_01084_d_0000003.jpg,22,UnifAll,0,104,52.886000004946254,2,"[0, 1]",,,,
0000086_01084_d_0000003.jpg,22,SAHI640,0,83,167.182999997749,-1,[],,,,
0000086_01084_d_0000003.jpg,22,F640,1,74,18.594100009067915,0,[],True,,,
0000086_01084_d_0000003.jpg,22,F1280,1,102,34.173400010331534,0,[],True,,,
0000086_01084_d_0000003.jpg,22,DensK1,1,95,40.14080000342801,1,[0],True,17.14880000508856,19.891400006599724,3.1005999917397276
0000086_01084_d_0000003.jpg,22,UnifAll,1,104,52.72040001000278,2,"[0, 1]",True,,,
0000086_01084_d_0000003.jpg,22,SAHI640,1,83,168.66969999682624,-1,[],True,,,
0000086_01084_d_0000003.jpg,22,F640,2,74,19.533400001819246,0,[],True,,,
0000086_01084_d_0000003.jpg,22,F1280,2,102,36.344299995107576,0,[],True,,,
0000086_01084_d_0000003.jpg,22,DensK1,2,95,38.681699996232055,1,[0],True,17.144700002972968,18.439999999827705,3.096999993431382
0000086_01084_d_0000003.jpg,22,UnifAll,2,104,47.599300000001676,2,"[0, 1]",True,,,
0000086_01084_d_0000003.jpg,22,SAHI640,2,83,178.1152000039583,-1,[],True,,,
0000117_01326_d_0000088.jpg,23,F640,0,90,18.81619999767281,0,[],,,,
0000117_01326_d_0000088.jpg,23,F1280,0,108,36.779300004127435,0,[],,,,
0000117_01326_d_0000088.jpg,23,DensK1,0,144,37.318700007745065,1,[2],,15.962000004947186,16.420100000686944,4.936600002110936
0000117_01326_d_0000088.jpg,23,UnifAll,0,190,135.0806999980705,6,"[0, 1, 2, 3, 4, 5]",,,,
0000117_01326_d_0000088.jpg,23,SAHI640,0,150,376.036200003,-1,[],,,,
0000117_01326_d_0000088.jpg,23,F640,1,90,16.949400000157766,0,[],True,,,
0000117_01326_d_0000088.jpg,23,F1280,1,108,36.16129999863915,0,[],True,,,
0000117_01326_d_0000088.jpg,23,DensK1,1,144,40.527899996959604,1,[2],True,19.042700005229563,18.186799992690794,3.2983999990392476
0000117_01326_d_0000088.jpg,23,UnifAll,1,190,103.98820000409614,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000117_01326_d_0000088.jpg,23,SAHI640,1,150,374.64350000664126,-1,[],True,,,
0000117_01326_d_0000088.jpg,23,F640,2,90,21.07590000377968,0,[],True,,,
0000117_01326_d_0000088.jpg,23,F1280,2,108,38.95820000616368,0,[],True,,,
0000117_01326_d_0000088.jpg,23,DensK1,2,144,39.051600004313514,1,[2],True,21.43140000407584,14.331200000015087,3.289000000222586
0000117_01326_d_0000088.jpg,23,UnifAll,2,190,108.1924999889452,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000117_01326_d_0000088.jpg,23,SAHI640,2,150,389.3831000023056,-1,[],True,,,
0000335_06861_d_0000078.jpg,24,F640,0,23,16.85410000209231,0,[],,,,
0000335_06861_d_0000078.jpg,24,F1280,0,25,33.952900004806,0,[],,,,
0000335_06861_d_0000078.jpg,24,DensK1,0,27,34.46100000292063,1,[1],,20.23439999902621,13.624500003061257,0.6021000008331612
0000335_06861_d_0000078.jpg,24,UnifAll,0,36,107.85899999609683,6,"[0, 1, 2, 3, 4, 5]",,,,
0000335_06861_d_0000078.jpg,24,SAHI640,0,28,231.4061000070069,-1,[],,,,
0000335_06861_d_0000078.jpg,24,F640,1,23,18.295900008524768,0,[],True,,,
0000335_06861_d_0000078.jpg,24,F1280,1,25,30.55809999932535,0,[],True,,,
0000335_06861_d_0000078.jpg,24,DensK1,1,27,29.25560000585392,1,[1],True,14.830200001597404,13.807299998006783,0.6181000062497333
0000335_06861_d_0000078.jpg,24,UnifAll,1,36,99.42689999297727,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000335_06861_d_0000078.jpg,24,SAHI640,1,28,228.7994000071194,-1,[],True,,,
0000335_06861_d_0000078.jpg,24,F640,2,23,14.347599993925542,0,[],True,,,
0000335_06861_d_0000078.jpg,24,F1280,2,25,29.748999993898906,0,[],True,,,
0000335_06861_d_0000078.jpg,24,DensK1,2,27,37.13739999511745,1,[1],True,16.614399995887652,19.398300006287172,1.1246999929426238
0000335_06861_d_0000078.jpg,24,UnifAll,2,36,110.1111000025412,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000335_06861_d_0000078.jpg,24,SAHI640,2,28,214.16590000444558,-1,[],True,,,
0000287_00801_d_0000763.jpg,25,F640,0,46,15.422600001329556,0,[],,,,
0000287_00801_d_0000763.jpg,25,F1280,0,59,34.718599999905564,0,[],,,,
0000287_00801_d_0000763.jpg,25,DensK1,0,60,31.74639999633655,1,[0],,16.315000000759028,14.107099996181205,1.3242999993963167
0000287_00801_d_0000763.jpg,25,UnifAll,0,73,121.01080000866205,6,"[0, 1, 2, 3, 4, 5]",,,,
0000287_00801_d_0000763.jpg,25,SAHI640,0,62,353.1885999982478,-1,[],,,,
0000287_00801_d_0000763.jpg,25,F640,1,46,18.099199995049275,0,[],True,,,
0000287_00801_d_0000763.jpg,25,F1280,1,59,31.213099995511584,0,[],True,,,
0000287_00801_d_0000763.jpg,25,DensK1,1,60,32.17390000645537,1,[0],True,17.101700010243803,13.749399993685074,1.3228000025264919
0000287_00801_d_0000763.jpg,25,UnifAll,1,73,104.76899999775924,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000287_00801_d_0000763.jpg,25,SAHI640,1,62,472.91860000404995,-1,[],True,,,
0000287_00801_d_0000763.jpg,25,F640,2,46,17.987799990805797,0,[],True,,,
0000287_00801_d_0000763.jpg,25,F1280,2,59,32.31959999538958,0,[],True,,,
0000287_00801_d_0000763.jpg,25,DensK1,2,60,37.743099994258955,1,[0],True,16.947899988736026,19.462000011117198,1.3331999944057316
0000287_00801_d_0000763.jpg,25,UnifAll,2,73,104.52730000542942,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000287_00801_d_0000763.jpg,25,SAHI640,2,62,371.47930001083296,-1,[],True,,,
0000316_01201_d_0000525.jpg,26,F640,0,31,15.08869999088347,0,[],,,,
0000316_01201_d_0000525.jpg,26,F1280,0,44,30.2123000001302,0,[],,,,
0000316_01201_d_0000525.jpg,26,DensK1,0,44,34.6162999921944,1,[3],,16.891799998120405,16.531999994185753,1.1924999998882413
0000316_01201_d_0000525.jpg,26,UnifAll,0,72,111.63410000153817,6,"[0, 1, 2, 3, 4, 5]",,,,
0000316_01201_d_0000525.jpg,26,SAHI640,0,62,416.3020999985747,-1,[],,,,
0000316_01201_d_0000525.jpg,26,F640,1,31,17.148999992059544,0,[],True,,,
0000316_01201_d_0000525.jpg,26,F1280,1,44,29.65799999947194,0,[],True,,,
0000316_01201_d_0000525.jpg,26,DensK1,1,44,29.195099996286444,1,[3],True,14.68629999726545,13.535000005504116,0.9737999935168773
0000316_01201_d_0000525.jpg,26,UnifAll,1,72,108.26269999961369,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000316_01201_d_0000525.jpg,26,SAHI640,1,62,398.04169999843,-1,[],True,,,
0000316_01201_d_0000525.jpg,26,F640,2,31,15.475799998966977,0,[],True,,,
0000316_01201_d_0000525.jpg,26,F1280,2,44,31.24529999331571,0,[],True,,,
0000316_01201_d_0000525.jpg,26,DensK1,2,44,33.114499994553626,1,[3],True,17.581599997356534,14.526899991324171,1.0060000058729202
0000316_01201_d_0000525.jpg,26,UnifAll,2,72,100.70049999922048,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000316_01201_d_0000525.jpg,26,SAHI640,2,62,404.49179999995977,-1,[],True,,,
0000327_00001_d_0000711.jpg,27,F640,0,51,19.866199989337474,0,[],,,,
0000327_00001_d_0000711.jpg,27,F1280,0,64,33.54699999908917,0,[],,,,
0000327_00001_d_0000711.jpg,27,DensK1,0,63,32.86120000120718,1,[0],,18.00510000612121,13.446900004055351,1.4091999910306185
0000327_00001_d_0000711.jpg,27,UnifAll,0,85,108.7344999978086,6,"[0, 1, 2, 3, 4, 5]",,,,
0000327_00001_d_0000711.jpg,27,SAHI640,0,78,371.4004999928875,-1,[],,,,
0000327_00001_d_0000711.jpg,27,F640,1,51,21.721500001149252,0,[],True,,,
0000327_00001_d_0000711.jpg,27,F1280,1,64,30.997800000477582,0,[],True,,,
0000327_00001_d_0000711.jpg,27,DensK1,1,63,32.73190000618342,1,[0],True,17.225000003236346,14.113800003542565,1.3930999994045123
0000327_00001_d_0000711.jpg,27,UnifAll,1,85,125.19979999342468,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000327_00001_d_0000711.jpg,27,SAHI640,1,78,495.71599999035243,-1,[],True,,,
0000327_00001_d_0000711.jpg,27,F640,2,51,17.970800006878562,0,[],True,,,
0000327_00001_d_0000711.jpg,27,F1280,2,64,35.05599999334663,0,[],True,,,
0000327_00001_d_0000711.jpg,27,DensK1,2,63,31.607500000973232,1,[0],True,16.58589999715332,13.626600004499778,1.3949999993201345
0000327_00001_d_0000711.jpg,27,UnifAll,2,85,111.29450000589713,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000327_00001_d_0000711.jpg,27,SAHI640,2,78,352.95339999720454,-1,[],True,,,
0000315_01601_d_0000509.jpg,28,F640,0,51,18.11269999598153,0,[],,,,
0000315_01601_d_0000509.jpg,28,F1280,0,87,37.21249999944121,0,[],,,,
0000315_01601_d_0000509.jpg,28,DensK1,0,94,36.71490000851918,1,[0],,19.556100000045262,15.098000003490597,2.060800004983321
0000315_01601_d_0000509.jpg,28,UnifAll,0,115,109.29809999652207,6,"[0, 1, 2, 3, 4, 5]",,,,
0000315_01601_d_0000509.jpg,28,SAHI640,0,108,392.2840000013821,-1,[],,,,
0000315_01601_d_0000509.jpg,28,F640,1,51,20.714500002213754,0,[],True,,,
0000315_01601_d_0000509.jpg,28,F1280,1,87,34.98579999723006,0,[],True,,,
0000315_01601_d_0000509.jpg,28,DensK1,1,94,30.70230000594165,1,[0],True,14.691200005472638,13.692599997739308,2.3185000027297065
0000315_01601_d_0000509.jpg,28,UnifAll,1,115,133.75989999622107,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000315_01601_d_0000509.jpg,28,SAHI640,1,108,380.5103000049712,-1,[],True,,,
0000315_01601_d_0000509.jpg,28,F640,2,51,18.33910000277683,0,[],True,,,
0000315_01601_d_0000509.jpg,28,F1280,2,87,36.13249999762047,0,[],True,,,
0000315_01601_d_0000509.jpg,28,DensK1,2,94,37.786200002301484,1,[0],True,21.130799999809824,14.589800004614517,2.0655999978771433
0000315_01601_d_0000509.jpg,28,UnifAll,2,115,106.75039999478031,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000315_01601_d_0000509.jpg,28,SAHI640,2,108,400.42710000125226,-1,[],True,,,
0000280_00801_d_0000616.jpg,29,F640,0,51,25.463899990427308,0,[],,,,
0000280_00801_d_0000616.jpg,29,F1280,0,67,34.47499999310821,0,[],,,,
0000280_00801_d_0000616.jpg,29,DensK1,0,90,41.371700004674494,1,[1],,19.243100003222935,20.097999993595295,2.0306000078562647
0000280_00801_d_0000616.jpg,29,UnifAll,0,105,135.0830000010319,6,"[0, 1, 2, 3, 4, 5]",,,,
0000280_00801_d_0000616.jpg,29,SAHI640,0,94,385.1425999891944,-1,[],,,,
0000280_00801_d_0000616.jpg,29,F640,1,51,26.412100007291883,0,[],True,,,
0000280_00801_d_0000616.jpg,29,F1280,1,67,34.23290001228452,0,[],True,,,
0000280_00801_d_0000616.jpg,29,DensK1,1,90,39.12010000203736,1,[1],True,15.663900005165488,21.486599987838417,1.9696000090334564
0000280_00801_d_0000616.jpg,29,UnifAll,1,105,126.41789999906905,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000280_00801_d_0000616.jpg,29,SAHI640,1,94,360.8051999908639,-1,[],True,,,
0000280_00801_d_0000616.jpg,29,F640,2,51,18.296800000825897,0,[],True,,,
0000280_00801_d_0000616.jpg,29,F1280,2,67,34.33690000383649,0,[],True,,,
0000280_00801_d_0000616.jpg,29,DensK1,2,90,33.220600002096035,1,[1],True,17.057700009900145,14.107199996942654,2.055699995253235
0000280_00801_d_0000616.jpg,29,UnifAll,2,105,113.60039999999572,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000280_00801_d_0000616.jpg,29,SAHI640,2,94,481.41999999643303,-1,[],True,,,
0000333_03137_d_0000017.jpg,30,F640,0,29,16.9463999918662,0,[],,,,
0000333_03137_d_0000017.jpg,30,F1280,0,35,33.08969999488909,0,[],,,,
0000333_03137_d_0000017.jpg,30,DensK1,0,32,43.21359998721164,1,[1],,20.06539999274537,22.42389999446459,0.7243000000016764
0000333_03137_d_0000017.jpg,30,UnifAll,0,44,95.96719998808112,6,"[0, 1, 2, 3, 4, 5]",,,,
0000333_03137_d_0000017.jpg,30,SAHI640,0,42,400.0853999896208,-1,[],,,,
0000333_03137_d_0000017.jpg,30,F640,1,29,19.115799994324334,0,[],True,,,
0000333_03137_d_0000017.jpg,30,F1280,1,35,30.6717000057688,0,[],True,,,
0000333_03137_d_0000017.jpg,30,DensK1,1,32,36.91199999593664,1,[1],True,18.836500006727874,17.363599996315315,0.71189999289345
0000333_03137_d_0000017.jpg,30,UnifAll,1,44,104.34959999111015,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000333_03137_d_0000017.jpg,30,SAHI640,1,42,379.7745999909239,-1,[],True,,,
0000333_03137_d_0000017.jpg,30,F640,2,29,18.26969999819994,0,[],True,,,
0000333_03137_d_0000017.jpg,30,F1280,2,35,29.699799997615628,0,[],True,,,
0000333_03137_d_0000017.jpg,30,DensK1,2,32,29.23110000847373,1,[1],True,14.898699999321252,13.405200006673113,0.927200002479367
0000333_03137_d_0000017.jpg,30,UnifAll,2,44,104.4333000027109,6,"[0, 1, 2, 3, 4, 5]",True,,,
0000333_03137_d_0000017.jpg,30,SAHI640,2,42,391.23529999051243,-1,[],True,,,
0000249_01514_d_0000005.jpg,31,F640,0,38,18.810000008670613,0,[],,,,
0000249_01514_d_0000005.jpg,31,F1280,0,46,32.456699991598725,0,[],,,,
0000249_01514_d_0000005.jpg,31,DensK1,0,52,35.41820000100415,1,[1],,19.60370001324918,14.666799994301982,1.1476999934529886
0000249_01514_d_0000005.jpg,31,UnifAll,0,54,47.85569998784922,2,"[0, 1]",,,,
0000249_01514_d_0000005.jpg,31,SAHI640,0,56,164.9804999906337,-1,[],,,,
0000249_01514_d_0000005.jpg,31,F640,1,38,24.32260000205133,0,[],True,,,
0000249_01514_d_0000005.jpg,31,F1280,1,46,30.895300005795434,0,[],True,,,
0000249_01514_d_0000005.jpg,31,DensK1,1,52,29.851700004655868,1,[1],True,14.919599998393096,13.7959999992745,1.136100006988272
0000249_01514_d_0000005.jpg,31,UnifAll,1,54,43.72169999987818,2,"[0, 1]",True,,,
0000249_01514_d_0000005.jpg,31,SAHI640,1,56,152.84380000957754,-1,[],True,,,
0000249_01514_d_0000005.jpg,31,F640,2,38,17.217700005858205,0,[],True,,,
0000249_01514_d_0000005.jpg,31,F1280,2,46,29.968300004838966,0,[],True,,,
0000249_01514_d_0000005.jpg,31,DensK1,2,52,30.238099992857315,1,[1],True,14.953299993067048,14.144400003715418,1.1403999960748479
0000249_01514_d_0000005.jpg,31,UnifAll,2,54,42.95220000494737,2,"[0, 1]",True,,,
0000249_01514_d_0000005.jpg,31,SAHI640,2,56,158.77390000969172,-1,[],True,,,
0000001_07999_d_0000012.jpg,32,F640,0,40,15.231899989885278,0,[],,,,
0000001_07999_d_0000012.jpg,32,F1280,0,89,36.60479999962263,0,[],,,,
0000001_07999_d_0000012.jpg,32,DensK1,0,78,56.10970000270754,1,[1],,28.821900006732903,25.556499997037463,1.7312999989371747
0000001_07999_d_0000012.jpg,32,UnifAll,0,129,159.51029999996535,8,"[0, 1, 2, 3, 4, 5, 6, 7]",,,,
0000001_07999_d_0000012.jpg,32,SAHI640,0,120,502.4089999933494,-1,[],,,,
0000001_07999_d_0000012.jpg,32,F640,1,40,17.310599985648878,0,[],True,,,
0000001_07999_d_0000012.jpg,32,F1280,1,89,40.49609998764936,0,[],True,,,
0000001_07999_d_0000012.jpg,32,DensK1,1,78,33.020699993357994,1,[1],True,16.931199992541224,14.387700008228421,1.7017999925883487
0000001_07999_d_0000012.jpg,32,UnifAll,1,129,137.08220000262372,8,"[0, 1, 2, 3, 4, 5, 6, 7]",True,,,
0000001_07999_d_0000012.jpg,32,SAHI640,1,120,623.5369999922113,-1,[],True,,,
0000001_07999_d_0000012.jpg,32,F640,2,40,18.22830000310205,0,[],True,,,
0000001_07999_d_0000012.jpg,32,F1280,2,89,36.513999992166646,0,[],True,,,
0000001_07999_d_0000012.jpg,32,DensK1,2,78,31.962499997462146,1,[1],True,16.128500006743707,13.986599995405413,1.847399995313026
0000001_07999_d_0000012.jpg,32,UnifAll,2,129,128.55839999974705,8,"[0, 1, 2, 3, 4, 5, 6, 7]",True,,,
0000001_07999_d_0000012.jpg,32,SAHI640,2,120,499.4063000049209,-1,[],True,,,
0000024_00000_d_0000012.jpg,33,F640,0,11,16.91519998712465,0,[],,,,
0000024_00000_d_0000012.jpg,33,F1280,0,13,30.55310000490863,0,[],,,,
0000024_00000_d_0000012.jpg,33,DensK1,0,15,34.43220000190195,1,[0],,17.055400006938726,17.018900005496107,0.3578999894671142
0000024_00000_d_0000012.jpg,33,UnifAll,0,19,53.12930000945926,2,"[0, 1]",,,,
0000024_00000_d_0000012.jpg,33,SAHI640,0,17,99.93810000014491,-1,[],,,,
0000024_00000_d_0000012.jpg,33,F640,1,11,21.979400000418536,0,[],True,,,
0000024_00000_d_0000012.jpg,33,F1280,1,13,27.385499997762963,0,[],True,,,
0000024_00000_d_0000012.jpg,33,DensK1,1,15,28.854199990746565,1,[0],True,15.053099996293895,13.448800003970973,0.352299990481697
0000024_00000_d_0000012.jpg,33,UnifAll,1,19,40.672799994354136,2,"[0, 1]",True,,,
0000024_00000_d_0000012.jpg,33,SAHI640,1,17,96.28290000546258,-1,[],True,,,
0000024_00000_d_0000012.jpg,33,F640,2,11,20.634100001188926,0,[],True,,,
0000024_00000_d_0000012.jpg,33,F1280,2,13,27.74590000626631,0,[],True,,,
0000024_00000_d_0000012.jpg,33,DensK1,2,15,29.183399994508363,1,[0],True,15.106899998500012,13.72329999867361,0.35319999733474106
0000024_00000_d_0000012.jpg,33,UnifAll,2,19,55.376499993144535,2,"[0, 1]",True,,,
0000024_00000_d_0000012.jpg,33,SAHI640,2,17,90.95410000008997,-1,[],True,,,
0000194_00399_d_0000121.jpg,34,F640,0,86,16.03300000715535,0,[],,,,
0000194_00399_d_0000121.jpg,34,F1280,0,109,29.82769999653101,0,[],,,,
0000194_00399_d_0000121.jpg,34,DensK1,0,112,32.75880000728648,1,[1],,16.426400005002506,13.764399991487153,2.5680000107968226
0000194_00399_d_0000121.jpg,34,UnifAll,0,117,54.91240000992548,2,"[0, 1]",,,,
0000194_00399_d_0000121.jpg,34,SAHI640,0,118,154.60690000327304,-1,[],,,,
0000194_00399_d_0000121.jpg,34,F640,1,86,19.625899993116036,0,[],True,,,
0000194_00399_d_0000121.jpg,34,F1280,1,109,28.943299999809824,0,[],True,,,
0000194_00399_d_0000121.jpg,34,DensK1,1,112,45.30170001089573,1,[1],True,20.176800011540763,22.562400001334026,2.5624999980209395
0000194_00399_d_0000121.jpg,34,UnifAll,1,117,50.163500010967255,2,"[0, 1]",True,,,
0000194_00399_d_0000121.jpg,34,SAHI640,1,118,146.99219999602064,-1,[],True,,,
0000194_00399_d_0000121.jpg,34,F640,2,86,15.782700007548556,0,[],True,,,
0000194_00399_d_0000121.jpg,34,F1280,2,109,35.16709999530576,0,[],True,,,
0000194_00399_d_0000121.jpg,34,DensK1,2,112,35.39479999744799,1,[1],True,16.117399994982406,16.700399995897897,2.577000006567687
0000194_00399_d_0000121.jpg,34,UnifAll,2,117,51.77009999169968,2,"[0, 1]",True,,,
0000194_00399_d_0000121.jpg,34,SAHI640,2,118,185.4800000000978,-1,[],True,,,
0000346_07057_d_0000382.jpg,35,F640,0,66,19.255799998063594,0,[],,,,
0000346_07057_d_0000382.jpg,35,F1280,0,83,34.325900007388555,0,[],,,,
